cid,smiles
95950,CCCCCCCCCCCCCC(=O)OCCC(C)C
95979,COC(CCC1=CC=CC=C1)OC
96204,CCCCCCCCCC=CC(=O)O
97747,CCCCCCCCCCCCC1CCC(=O)O1
97881,CCCCCC(C)OC(=O)CCCCC
98004,CC(COC(=O)CC1=CC=CC=C1)O
98081,CC1COC(O1)C2=CC=C(C=C2)OC
98083,CCC1(OCC(O1)C)C
98218,CCCC1OCC(O1)C
98280,C=CCSCC(C(=O)O)N
98323,CC1CCOC1=O
98330,C1C(SCC(S1)O)O
98471,CC(=O)C1CCCC1=O
99643,CCOC(=O)C(C)C1=CC=CC=C1
100851,CC(C(=O)O)SC
101003,CC1=NC=CN=C1SCC2=CC=CO2
101005,CC1=CN=CC(=N1)SCC2=CC=CO2
101080,CCCCC(=O)OCC(C)O
101144,CC1COC(O1)C2=CC3=C(C=C2)OCO3
101285,C1OC2=C(O1)C=C(C=C2)COC=O
101338,CCCCCCCCCCCC(=O)OCC(C)C
101549,CC1CC(C=C(C2C1CC(=C(C)C)C2)C)O
101592,CC(OCCC1=CC=CC=C1)OCCC2=CC=CC=C2
102491,CCCCC(CC)C(=O)OC
102495,CCCCCCC(C)CO
102507,CC(CCC=C(C)C)CC(OC)OC
102515,CCCCC(C)C=O
102553,CC(=O)OC1CC2CC(C1=C)C2(C)C
102567,CC1CCC(C(C1)OC(=O)CC2=CC=CC=C2)C(C)C
102578,CC1=CC(C(CC1)C(C)C)OC(=O)C
102611,CC(=CCCC(C)(C1CO1)O)C
102680,CC1=CC(C(CC1)C=O)(C)C
102772,CC1CCC(C(C1)OC=O)C(C)C
102794,CC(C(C)(OC)OC)O
102833,CCCCCCC1C=CC(=O)O1
102846,CCCC(C)C(=O)C
102967,CC1C(OC(O1)C)C
103018,CCCCCC(=O)OC(C)C1=CC=CC=C1
103653,CCC(C)COC(=O)C1=CC=CC=C1
103788,CC(C(=O)C)SC
103814,CC1CC(C=C2C1(CC(CC2)C(=C)C)C)O
103858,CC(C(=O)OC)S
104170,CCCCCCCCCCOC(=O)CCCCC
104425,CCCCCCCCCOC(=O)CC
104486,CCCCCCCCCCC(OCC)OCC
104487,CCCCCCCCCCCC(OCC)OCC
105426,CC1=C(C(CCC1=O)(C)C)CCC=C
106158,CCOC(CCCCCC(C)C)OCC
106443,CCC1=CN=C(C=N1)OC
106730,CCC(C)COCC(=O)OCC=C
106788,CCCCCCCCCC(C)C(OCC)OCC
106826,CC(CCCC(C)(C)O)CC(N1C=CC2=CC=CC=C21)N3C=CC4=CC=CC=C43
107065,CC1CCC2C13CC(C2(C)C)C(=C(C3)C(=O)C)C
107231,CC(CS)C(=O)OC
108410,CC(=C)C1C(C(CCC1(C)C=C)COC(=O)C)(C)C
108501,CC1N=C(CS1)C
108529,CCCCCCCCC=CC=CC=O
108879,C1=CC=C(C=C1)CCCOC(=O)CCC2=CC=CC=C2
109224,CC(C)CCCC(C)CCOC=O
109637,CCCCCC(=O)OC1=CC=C(C=C1)C
110661,CC1(C2CCC(C2)(C1OC=O)C)C
110759,CCCC(=O)OC1CC(CCC1C(C)C)C
110760,CCCCCC(=O)OC1CC(CCC1C(C)C)C
110909,CC1(C2CCC(C1C2)CS)C
110941,CCOC(C)OCC(C)C
110968,CCCCC(CC)CS
111470,CC(C)CCCCCCC(=O)O
111509,CC(=O)CCO
111779,CC(C)CC(=O)OCC1=CC=C(C=C1)O
112252,CCOC(CCCCC(C)C)OCC
112450,CCC(C)COC(=O)CC1=CC=CC=C1
112635,CCCCCCC(CCOC(=O)C)OC(=O)C
112733,CCCCCCCCCC(=O)OCCC1=CC=CC=C1
114454,CCCCCCC1CCCC1=O
114523,CCCCCOC(C)OCC
117035,CC(C)C(=O)OCC1=CC=C(C=C1)OC
117252,CCC(=O)OCC(C)O
117385,CCOC(C)(C)C1CCC(=CC1)C
117564,CCC(=O)NC1=CC=CC=C1C(=O)OC
117799,CCCCC(OC)OC
118088,CC1=CC(C2CC1C2(C)C)OC(=O)C
118199,CCOC(=O)C1C(=CC=CC1(C)C)C
118210,CCC(C)COC=O
118758,CCC(C)(C)SSC(C)(C)CC
119838,CC1=C(C(=O)C(CO1)O)O
119852,CC(=O)OCC1CCC2CC1C2(C)C
119911,CCCCCCCCC(=O)OC(C)C
119919,CCCCCCCCCCCCOC=O
428040,CCOC1C(C(C(C(O1)CO)O)O)O
121677,CC1=CC2=C(C=C1)C(CC=C2)(C)C
121700,CCCC(=O)CC(=O)OC
121710,CC1CC(=O)C=C1C
121767,CC(=O)OC1(CCCCC1)C
121797,CC1=CCC(CC1OC=O)C(=C)C
122407,CCSC1=CC=CC=C1O
122419,CCCC(=O)OCC(C)O
526657,CC(C)C1CCC(C=C1)(C)O
122491,CCC=CCC=CC=CC=C
123406,CCC1=CC=CC=C1C=O
137980,CC1=CN=CS1
138176,CC(C)OC(C)OC(C)C
138187,CCOC(C)(C1=CC=CC=C1)OCC
138260,CCCC(OC)OC
138345,CCC=S
138418,CCCOC(=O)C(C)(C)C
138420,CCCCOC(=O)C(C)(C)C
141710,CC1CCCCCCCCCCCCC(=O)O1
142629,CC=CSC
143444,CC(C)CC(OC)OC
143990,CC1=CC(=C(O1)C)SC
146885,CCCC1NCCS1
149211,CCCCCCCCCCCCC=CC=O
151492,CCCC(CC(=O)O)O
152802,CCCCCCCCCCCCCC=CC(=O)O
152910,CC(CS)C(=O)O
155007,CC(C=O)C1CCC(O1)(C)C=C
14564587,CC(C)C1CCC2(C1C3C(=C)CCC2S3)C
164623,CCC(C)C(C(=O)O)O
166371,CCCCCCCCCCOC(=O)CC(C)C
169223,CCCCCCCCC(=O)OCC(C)C
170239,CC(=CCCC(C)(C=C)S)C
170623,CCCCCCCCCCCCCC(=O)OCCCCCC
175039,CC1C2CC(C2(C)C)CC1S
184852,C=CCCCCN=C=S
208861,CCCCCC(=O)OCC=CC
208862,CCCCCC(OCCC(C)C)OCCC(C)C
215850,CN1CCNC2=CC=CC=C21
216439,CC1=CCC(CC1OC(=O)CC(C)C)C(=C)C
219171,CCCCOC(C1=CC=CC=C1)OCCCC
221166,CCOC(=O)C(C)OC(=O)C
221393,C1CCC(CC1)CCOC=O
221417,CCCCCC(=O)OCCCC1=CC=CC=C1
221443,CCC(=O)OCCC1CCCCC1
221644,CCOC1=CC=CC=C1C(=O)OCC
221663,CC1C(OC(O1)C2=CC=C(C=C2)OC)C
223944,CCCCOC(=O)C(C)OC(=O)C
225856,CC1C(OC(O1)C2=CC3=C(C=C2)OCO3)C
226902,CCCC(C)C(=O)OCC(C)C
226912,CCCC(C)C(=O)OCCC(C)C
226920,CCCCCCOC(=O)C(C)CCC
227544,CC(C)CCCOC(=O)C1=CC=CC=C1
227875,CCCCCCOC(=O)C(CC)CC
228757,CCCCCCCCCOC=O
228987,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O
238307,CCCCCC1=CN=CC=C1
61079,CC1CCC(CC2=C1CCC2C)C(C)(C)OC(=O)C
240230,CC(CCC=C(C)C)CO
243803,CCCCCCCCCCCCOC(=O)CC(C)C
244468,CCCC(=O)OCCCCCCCCCC=C
97897,CCCC(=O)OC1CC2CCC1(C2(C)C)C
246929,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C
251209,CCCOC(=O)CCC1CCCCC1
256028,CCCCC(C1=CC=CC=C1)C(=O)OCC
279117,CCOC(=O)C1=CC=CC=C1NC(=O)C
288227,CC1CCC=C2C1(CC(CC2)C(=C)C)C
289151,CC1(CCCC2(C3C1C(C2=C)CC3)C)C
292856,CCCC(C)(C)SSC(C)(C)CCC
307343,COC(=O)C1=CC=CC=C1NC(=O)CC2=CC=CC=C2
324224,CC(C)C1CCC2(C1C3C2CCC3=C)C
345617,CSCCCC(=O)N
346273,C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2
347077,C1=CC=C(C=C1)C(=O)OCCOC2=CC=CC=C2
347508,CCCCCCCCOCC1=CC=CC=C1
347577,COC1=CC=CC(=C1O)CC=C
347713,CC(C)CCOC(=O)C1=CC=CC=C1N
347744,CC(C)C(=O)OCCC1CCCCC1
348812,CCCCCCC(OCCCC)OCCCC
381152,CC1=CC(=O)C(=C(C)C)CC1
62367,CC(C)C12CCC(C1C2)(C)O
521207,CC1CCC2C13CC=C(C(C3)C2(C)C)C
19725,CC1=CCC2C3C1C2(CCC3C(C)C)C
521903,CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O
97829,CC1=CCC2(CCCC(C23C1C3)(C)C)C
11142,CC(C)C1CCC(=C)C=C1
723,C(=CC(=O)O)C(=O)O
20138,CC=CC=O
520556,CCCCCC(=O)C=CC
459597,CCCCC1=NC2=CC=CC=C2C=C1
69814,CC=CCCO
517863,CCCCCCCCCOC(=O)C(C)C
517959,CCCOC(=O)CC(=O)OCCC
519179,CCC=CC(=O)OC
519180,CCCCCCCCC=CC(=O)O
519415,CCOC(C(C)C)OCC
519539,CCC(C)C1=NC=CS1
519751,CCSCC1=CC=CO1
519756,CC(C)C(=O)OC1=CC=CC=C1
519823,CC(C)C(C)S
519890,CCCC(C)C(=O)OC
520144,CC(=O)CS
520196,CCCCCCC(C)(C)S
520398,CC1=CN=CC(=N1)SC
520568,CCC1=CSC(=N1)C
520583,CCCCCCC=COC(=O)C
520911,CC1=CC=C(O1)CO
521080,CCCC1=NC(=C(S1)C)C
521314,CC1(C2CCC(C1C2)CO)C
521321,CC(C)COC(=O)C(C)(C)C
521384,CCC1=C(SC=N1)C
521666,CCCCC(=O)OCC(C)CC
521941,CCCCSSC
522131,CCCC(=O)CO
522262,CC(C)CSSC
522284,CC(=O)CC1=NC=CN=C1
523027,CCOC(=O)CCC(C)(OCC)OCC
524171,CC(=O)C1CCSS1
524369,CCCCCOC(=O)CC(=O)OCCCCC
525329,CSSSSCC=C
525462,CC(S)SC
525963,CCC(=O)OC1CCCCCCCCCCC1
526614,C1=COC(=C1)CCC2=CC=CO2
527143,CC1=CCC(CC1)C(=C)CO
527286,CCCCCCCC(=O)OCCC(C)CCC=C(C)C
527428,CC1=CCC(CC1)(C(=C)C)O
527438,CCC(CS)C=O
527990,CC(C)CCC(=O)OC(C)C
527991,CCCOC(=O)CCC(C)C
528069,CCCCCCC(CC)C(=O)OC
528143,CC1=CN=C(C=N1)SC
528305,CCCCCCC1=NC=CN=C1OC
528363,CC1NC(SC(N1)C)C
528709,CCCSSSSC
528712,CC=CSSSC
529296,CCCCCC(CC(=O)OCC)OC(=O)C
529500,CCCC=CC(=O)OCC(C)C
529757,CC1CSSS1
529761,CC=CSSCC=C
529899,COC1=C(C=CC(=C1)CCC=O)O
530286,CCCCCCOC(=O)CCC(C)C
530818,CC1=CC=CC=C1OC(=O)CC2=CC=CC=C2
534377,CC(C)CCSSC
535665,CC(C)CC=NCCC1=CC=CC=C1
537536,CC(=O)OCCCCC=C
544127,CCOC(=O)CCCCCC=C
545106,CCC(C)C(=O)C(=O)OC
545267,CC(C)COC(C(C)C)OCC(C)C
545397,CCCCCCCCOC(=O)C(C)(C)C
549544,CCCCCCCCC(C(=O)OC)O
549546,CC(C=C(C)CCC=C(C)C)OC(=O)C
549674,CCCCC(CS)O
549676,CCCCC(C(=O)OC)O
551085,CCCCCCCCCC(=O)OC(C)CCC
554181,CCCSC=CC
560255,CCC(C)CC(=O)OCC
560572,CCC(C(=O)OC)SC
560787,CCCCC(=S)OC
562246,CCCCCCCCCC(=O)OCC1=CC=CC=C1
562667,CCCCCCCCCOC(=O)CC1=CC=CC=C1
568501,CCC(C)C(OCC)OCC
570886,CC(C)OC(=O)C1=CC=CC=C1NC
572534,CCCCCCC(=O)OC1=CC=C(C=C1)C
574100,CCCCC(=O)C1=CC=CS1
574813,CC1=CSC(=N1)CC(C)C
575426,CCCCOC(=O)C=CCCC
576021,CCCCCCCCCOC(=O)CCCCC
578278,CCOC(=S)C1=CC=CC=C1
578817,CC1=CN=C(C(=N1)C)CC(C)C
581239,CCCCCCCC(=O)OC(C)CCC
593529,C1CSSSS1
965,CCCCCCCCC=CCCCCCCCC(=O)O
28151,CCCCCCOC(=O)C(=CC)C
15909,CC(=O)C=CC1=CC=CC=C1
32935,CCCCC=CCC
7283,CCC(C)CN
15173,COC1=CC=CC=C1C=CC=O
5251,CC=CC=CC(=O)O
20024,CC=CCO
697993,C1=CC=C2C(=C1)NC(=S)S2
26862,COC1=CC=CC=C1C=CC(=O)O
212930,CC(=O)C=CC1=CC=CO1
1245,COC1=C(C=CC(=C1)C(C(=O)O)O)O
95414,CC(=O)C=CC1=CC=C(C=C1)OC
877369,C1=CC=C2C=C(C=CC2=C1)NC(=O)CSCC3=NC4=CC=CC=C4N3
97782,CCC(=CC1=CC=CC=C1)C=O
12174,C1=COC(=C1)C=CC=O
7585,CCCCCCC(=CC1=CC=CC=C1)C=O
61046,CC=CC1=CC(=C(C=C1)OCC2=CC=CC=C2)OC
2724626,CC(C1=CC=CS1)S
2829318,CCCCCCCCCCOC(=O)CCCCCCCC
2839799,CC1COC(O1)CC(C)CCC=C(C)C
2891065,CC1=CC(=C(C=C1)C)NC(=O)C(C)SC2=CC=CC=C2
3014523,CCOC(=O)CC=C(C)C
3015865,CC1=CCC(C1(C)C)C(C)OC(=O)C
3015972,CC1C(=CCO1)SC2(CCOC2C)S
3016224,CCOC(=O)C(C)SC
3017624,CC(COC)C1=CC=CC=C1
3017762,CC(=O)C1NCCS1
3018094,CCCCCCCCC=CC(OCC)OCC
3018210,CCOC(CC(C)CCC=C(C)C)OCC
3018221,CCCCCCCCC=COC
3018383,CCCCCCCCCCCCC(OCC)OCC
3018567,CC(C)CCOC(C)OCC(C)C
3018620,CCC(C)CCCCCCCCCCC=O
3019031,CCCCCCCCCCCCCCCC(=O)OCCC(C)C
3019775,CCC(C)C(=O)OCCC(=C)C
3019958,CC(C)CC(=O)OCCCSC
3020407,CCOC(CC(C)C)OCC(C)C
3022051,CC(C)(C)CC(C)(CC(C)(C)C)S
3022280,CCCCC(CC)C(=O)OCCC1=CC=CC=C1
3022477,CCCCCCCCCCCCCC(=O)OCC(C)CC
3022909,CCCCCC(=O)CCCC(=O)OCC
3022986,CCCCCC(C=C)OC(=O)C(C)C
3023083,CCC(C)C(=O)OCC=C
3023392,CCC=CCCOC(=O)C(CC)CC
3023950,CCCC(=O)OC1CC(CC(C1)(C)C)C
3024081,CC(C)CCOC(C1=CC=CC=C1)OCCC(C)C
3025939,CC(CC(=O)C)SCC1=CC=CO1
30227,CCC(=C(C)C(=O)C)C
62346,CC1=CCC(=C(C)CCC=C(C)C)CC1
3084426,CC(=O)OC(C)(C)C=C
3084526,CCCCCCCCCCCCCCCC(=O)OCCCCC
3084571,CC(=CCSC(=O)C)C
3085519,CC(C)CCCCCCCCCC=O
3085610,CCCC(=O)OC(C)(C(=O)C)OC(=O)CCC
3086387,CC1=NC=CN=C1OC(C)C
3301251,CCCCCCC(CC)C=O
3321360,CC1CCCC(=O)C1=O
3722307,CCCCCCCC(=O)COC(=O)C
4056868,CCC=C(C)C(=O)OC
4428124,CCCCCCCC(C)C=O
4925262,C1CC(OC1)COC(=O)C=CC2=CC=CC=C2
5140436,CCCCOC(=O)CC(=O)OCC
7652,C1=CC=C(C=C1)COC(=O)C=CC2=CC=CC=C2
9989,CC(=CCCC(=CC(=O)O)C)C
440244,CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C
308,C1=CC=C(C=C1)C=CCO
9984,COC1=C(C=CC(=C1)C=CC=O)O
68150,CC(=CCCC(=CCCC(=CC=O)C)C)C
119216,COC1=CC(=CC(=C1O)OC)C=CC=O
6609,CC1CC=C(C(C1(C)C)C=CC(=O)C)C
8283,CC(=CCCC1(C2CC3C1(C3C2)C)C)CO
21263,CC=CCC(=O)O
29373,CCCCC=CC(=O)O
34752,CCCC=CCC(=O)O
3016291,CCC=CCCC(=O)O
15307,CCCCC=CCC(=O)O
107507,CCCCCC=CCC(=O)O
85855,CCCCCCC=CCC(=O)O
93732,CCCCCC=CCCC(=O)O
44135502,CCCCCCCC=CCCC(=O)O
122888,CCCCCCCCCCC=CC(=O)O
860,CCC=CCC=CCC=CCCCCCCCC(=O)O
53422942,CCCCCC=CCC=CC=O
17029,CCCCCCCCC=CCCCCCCCC=O
33022,CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O
8203,CCCCCC=CCC=CCCCCCCCC(=O)OC
231,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O
5312887,CCCCCCCCCCC(=O)C(=O)O
86597,CC1=CCC(CC1)C(=CCC=C(C)C)C
102778,CC(C)C(CCC(=O)C)C=CC(=C)C
9316,CCC=CCC=CCC=CCCCCCCCC(=O)OC
12177,CCC=C(C)C=O
5319992,CC(C)CC(=O)OCC1=CCC2CC1C2(C)C
529904,CCCSSC=CC
5321925,CC1CCC2(O1)C(=CC(=O)CC2(C)C)C
24191,CC(=CCCC(=CC(OC)OC)C)C
90899,CC(=O)C=CC12C(CCCC1(O2)C)(C)C
25610,CCCCCC=C(CCCC)C=O
529501,CCC=CCC(C)OC(=O)C
529513,CC=CCCCOC(=O)C
62231,CCC=CCCCCO
62368,CCCC=C1C2=CC=CC=C2C(=O)O1
12582,CCCC=C(CC)C=O
60982,CCOC1=C(C=C(C=C1)C=CC)O
95381,CC=CC(=O)OCCC1=CC=CC=C1
86651,CC=CC(=O)OC(C)C
227240,CC=CC(=O)OCC=C
7712,C1=CC=C(C=C1)C=CCOC=O
7557,CC(=CC1=CC=CC=C1)C=O
21458,CC(C)C=CC=O
97733,CCCOC(=O)C=CC=CC
97841,CCCCCOC(=O)C=CC1=CC=CC=C1
61283,CC(=CC1=CC=CC=C1)C(=O)C
91340,CCOC(C=CC1=CC=CC=C1)OCC
97882,CCCCCOC(=O)C=CC
97885,CC=CC(=O)OCC1=CC=CC=C1
12248,CC=CC(=O)C
61208,C=CC=CC=O
61073,CC1=CCCC(C1C=C(C)C(=O)C)(C)C
97996,CC1=C(C(CCC1)(C)C)C=C(C)C(=O)C
8126,CCCCCC=CC
90848,CCCCCCCCOC(=O)C=CC
249817,CCOC(=O)C(=CC1=CC=CC=C1)C(=O)C
98044,CC(C)C(=O)OC(C)(CCC=C(C)CCC=C(C)C)C=C
11621,CCCC=CCCC
8136,CCCCCCC=CC(=O)OC
42538,CCCCC=CC(C)O
316636,CCCCC=CC(=O)OCC
17244,CCC(=O)C=CC
3020406,CCC(CC)C(=O)OCC=C(C)CCC=C(C)C
119922,CCCCCC=CC=CC(=O)OCCC
108579,CCC=CCCC(=O)OCC
19802,CC(C)CC(=O)OCC=C(C)CCC=C(C)C
521881,CC(=CCC=C(C)CCO)C
29773,CCC(=CC)C=O
21244,CC(C)C=CC(=O)C
74094,CCCC=CCCOC(=O)C
15475,CCCCC=CC(=O)C
88466,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC
92002,CC=C(C)C1CCC(O1)(C)C
101696,CC1=CCCC(C1C=CC(C)O)(C)C
8123,CCCCCCCCC=CCCCCCCCC(=O)OCC
34320,CCCCCCCCC=CC
28937,CCCCC=CCCO
38866,CCC(=CCCC(=CC=O)C)C
14243,CCCC=CC(=O)C
112492,CCCCC=CC=CCO
92067,CCCCCCC=CCCCCCCCC(=O)OCC
24113,CCOC(C=C(C)CCC=C(C)C)OCC
66311,CCCOC(=O)C=CC
38415,CCOCC=C(C)CCC=C(C)C
550212,CC=CC(=O)OC1CC(CCC1C(C)C)C
552135,CCCC=CCOC(C)OCC
521863,CC=CSSC
519407,CCCC=CCCC(=O)OC
61832,CCCCCC=CC=CC=C
62388,CCC=CCC1C(CCC1=O)CC(=O)OC
102263,CCC=CC(=O)OCC
112721,CC=C(C)C(=O)OCC=CC1=CC=CC=C1
112120,CCCCC(=O)OCC=CC1=CC=CC=C1
565561,CC=CC=CC(=O)OC(C)C
161560,CCOC(C=CC=CC)OCC
95120,CCCCOC(=O)C=CC=CC
27971,CC(=CC=CC(=O)C)C
522567,C1=CC=C(C=C1)CC(=O)OCC=CC2=CC=CC=C2
582941,CC1=CC=C(C=C1)C=CC=O
519915,CC1=C(C(CCC1)(C)C)C=CC(C)O
86016,CCC(=O)OCC=CC=CC
86015,CC=CC=CCOC(=O)C(C)C
24111,CCCCC(=CC1=CC=CC=C1)C=O
117478,CC=CC(=O)OCCC(C)C
20378,COC(C=CC1=CC=CC=C1)OC
20756,CCCC(=O)C=CC
5463729,CCC(=O)OC(C)C(=O)OSC
53428586,CCOC(=O)C(C)C=CC
533700,CCCCCCCC=CC(=O)OCC
44135834,CCCCCC=CCCC=CC=O
108504,CCC=CCCOC(C)OCC
92651,CCCCCC=CCCCO
316771,C1=CC=C(C=C1)C=CCOC(=O)C2=CC=CC=C2
90720,CC1=C(C(CCC1)(C)C)C=CC(C)OC(=O)C
108505,CCCCCC(=CC1=CC=CC=C1)C(OCC)OCC
108918,CCCCC(CC)C=CC(=O)O
62337,CCCCCC(=CC1=CC=CC=C1)C(OC)OC
103379,CCC=CCCOC(=O)C1=CC=CC=C1O
61047,CC=CC1=CC(=C(C=C1)OC(=O)CC2=CC=CC=C2)OC
99778,CCOC(C=CC)OCC
21870,C1COC(O1)C=CC2=CC=CC=C2
78119297,CCOC(=O)CC(=CC(=O)O)C(=O)O
537548,CCC=CCCCCCOC(=O)C
3018771,CCC=CCC=CC=CC(=O)OCC
557561,CCCCCCCCCC(=O)OCCC=CCC
3020788,CCC=CCCOC(=O)CCC(=O)C
3020789,CCCC=CCOC(=O)C(C)O
79149,CCC=CCC=CCC=CCCCCCCCC(=O)OCC
111989,CCCCCC=CC=CC(=O)C
527427,CC(=C)C1CCC(=C)C(C1)O
6428802,CC1=C(N=C2CCCC2=N1)C
62159,CSCCC=C(CSC)C=O
182280,CC=CC1=CC(=C(C=C1)OC(=O)CC(C)C)OC
6429059,CSSSCC1=CC=CO1
6429310,CC1C(=O)C=CO1
20446,CC=C(C=O)C1=CC=CC=C1
6429690,CCOC1=C(C=C(C=C1)CC=C)OC
6429709,CCOC(=O)C(C)(C1=CC=CC=C1)O
6429937,CCC1=C(SC=C1)CC
53427725,CCCCCC=CCCCCC=O
53435995,CCCC=CCCCCCCC=O
61097,CC=CCCCCCCCC=O
16507,CC(=CCCC(=CC(C=O)O)C)C
20799,CC=C(C)CO
29022,CCCC=CCCC(=O)O
30747,CCCC=CC=CCCCO
98043,CC(=CCCC(=CCCC(C)(C=C)OC(=O)C)C)C
43657,CCCCCCC(=O)OCCC=CCC
49993,CCC=CCCOC(=O)C(=CC)C
61051,C1=CC=C(C=C1)CCCOC(=O)C=CC2=CC=CC=C2
61135,CC=CC(=O)OCC(C)C
61228,CC(=CC1=CC=CO1)C=O
61969,CC=CC(C)C(=O)O
61983,CC(=CCCC(=CCS)C)C
540124,CC(C)C=C(C=O)C1=CC=CC=C1
62912,CC=C(CSC)C=O
82599,CCCC=CC(=O)OCCC
85703,CCC=CCCC1(CCC(=O)O1)C
87631,CCCC=CC=CCO
87985,CC=C(C)COC(=O)C
93952,CC1=CCCC(C1C=CC(C)C=O)(C)C
105511,CCC=CCCOC(=O)OC
105652,CCCC=CCCOC(=O)C(C)C
106813,CC1=CCC(C1(C)C)C=CC(C)C(C)O
106815,CC=C(C)C(=O)OC1CC(CCC1C(C)C)C
107318,CCC(C)COC(=O)C=CC1=CC=CC=C1
4349613,CCCCCCC(CC=CCCCCCCCC(=O)OCC)O
109256,CC1CC(OC(O1)C=C(C)CCC=C(C)C)(C)C
110693,CC(=CCCC(=CC1OCC(O1)CO)C)C
107631,CC=CC=C1C(=CC(=O)CC1(C)C)C
119940,CCCCCC=CC=CC(=O)OCCCC
122954,CC=CCCC1CCCC(=O)O1
3083805,CCC=C(C=O)C1=CC=CC=C1
536552,CCCCCC(=O)OCC=CCC
6452201,CCC(C)(CCC=C(C)C)OC(=O)C
6455283,CCOC(C)OCC1=CC=CC=C1
549663,CC(=CCCC(=CC(=O)C)C)C
53424302,CCCCC(=CC)C=O
61840,CCCCC(CC)CCC(=O)O
31492,CC1C(=NC(O1)C)C
20653,CCCCC(C)C(=O)O
549519,CC(CC=C)C(=O)O
93772,CC1CC(CC(=O)C1=O)(C)C
69268090,CC1CCC2=C1N=CCN2
94314,CCC(C)SSC(C)CC
9815597,CCCCCCC(=O)OC(C)CCC
9882013,C=CCSSSSSSCC=C
10131025,C=CCSSSSSCC=C
10199004,CC1CCC(C(C1)OC(=O)CCC(=O)O)C(C)C
10441848,CCCCCCC(O)S
10582821,CCCC(=S)OCC
10796756,C1COC(=O)C1CC=O
10867491,CCCCNC1=CC=CC=C1C(=O)OC
10942622,CCOC(CS)OCC
11008317,CCCCCCC1=CCC(=O)O1
11094611,CCC(=O)N1CCC=C1
102432,CC1CCC2C13CCC(=C)C(C3)C2(C)C
11107909,CC(C)CCCCCCCCCCCCCC=O
11137872,CCCCC(C(=O)OC)OC(=O)C
53438931,CCCCCC=CCCCC(=O)O
11344071,CC(C)(C)C(=O)OCC=C
11378520,C=CC1=C(CCCC1)C=O
11423867,CCCCCCCC(=S)OC
11629741,CC(=O)OCCCCCCCS
11788920,CCCCCCCCCC(=S)OC
11790917,CCCCCCCCCCCCC(C)C=O
73047398,CC(=CC=O)CCC1CC1(C)C
11970548,CC(CCC=C(C)C)CC1OCCO1
12284668,CCCCCC(=O)OC(C)CC
12481804,CCCCSSSCCCC
12613663,CCCCCOC(C)OC
12651581,CCCCOC(C)OC
12731072,CCCOC(CC(C)C)OCCC
12738086,CCCCCCCCCC(=O)OC1CC(CCC1C(C)C)C
12809178,CCCCCCCCCCC(C(=O)C)C(=O)OCC
12872111,CSCC1=CC=CS1
12936743,CCOC(C1=CC=CC=C1)OC
12943526,CC1=C(OC=C1)CS
13097902,CCNC1=CC=CC=C1C(=O)OC
13140453,CCC(COC(=O)C)C(=O)OCC
13179210,CCCCCCCCC(C(=O)OCC)O
13182665,CCC(C(=O)OCC)S
13183557,CCC(=O)C(C1=CC=CC=C1)O
13192443,CCCCCC1C(=C(C(=O)O1)C)C
13227122,CCOC(=O)CC(C)(OCC)OCC
53435807,CCCC=CCC(=O)C
13250020,CCOC(=O)C1=CC=CC=C1CO
13327048,CC1=CC=C(C=C1)C2C(O2)C(=O)OC
13406641,CCCCOC(CC(C)C)OCCCC
13447131,CC(=O)C1=CNCCS1
13468584,CCC(C(=O)OC)OC(=O)C
13501357,CCCCCCC(=O)C(=O)CC
13614902,CCCCC(=O)CCO
13694693,CCCCCC1C(O1)C=O
13716562,CC(C)C(=S)OC
33000,CCCCC=CCC=O
53427486,CCCCC=CCCCC=O
13965454,CCC(C)CCCCCCCCC=O
14116469,CCC(C)C(=S)OC
14181799,CCCCOC(=O)C(C)S
14181805,CCC(C(=O)OC)S
14249069,CCC(=O)C(C)(C(=O)OCC)O
14249070,CCCC(=O)C(C)(C(=O)OCC)O
57156590,CC(=CCCC(=C)C=C)C=O
14701079,CC(C)CC1N=CCS1
14745448,CCCCCCOC(=O)CCC(=O)C
14790534,CC(=O)C(=O)OCC=C
14952082,CCCCCCCCCCC(C(=O)OC)OC(=O)C
15141631,CC(C)(C1=CC=CC=C1)OC=O
15210716,CC(=O)OCCCCS
15289599,CCOC(=O)C(C)CS
15662052,C1=CC=C(C=C1)CCC(=O)C2=CC=CN2
53395195,CSCC(=CC1=CC=CC=C1)C=O
16205802,CCCC(=O)OC1=C(OC=CC1=O)CC
16205867,CCCCCCCCCCCCCCCCCC(=O)OC1CC(CCC1C(C)C)C
16205868,CCCC(=O)OC1CC(CC=C1C)C(=C)C
16664423,CC1(CSSSS1)C
17822157,CCCC(=O)CSC
17867063,CC1C2=C(C=CC=C2OC1=O)C
17977981,CCCOS(=S)C
18363691,CC(=O)OC(C1=CC=CC=C1)O
18539818,CC1(CCOCS1)C
18696447,CC(C)CCC(=O)OCC=C
